shot_id,episode,scene,shot_number,duration,shot_type,camera_angle,camera_movement,lens,focus,key_light,lighting_style,color_temp,light_direction,shadows,framing,depth,headroom,lead_room,negative_space,character,emotion,action,eyeline,blocking,location,time_of_day,weather,props,costume,color_palette,dialogue,sfx,music,ambience,transition_in,transition_out,pacing,beat,phase,emotional_intensity,purpose_in_arc,visual_subtext,fg_element,mg_focus,bg_ambiance,space_emotion,director_ref,prompt_style,prompt_mood,prompt_lighting
"E058_S011","58","2","11","3.9","OTS","Dutch","Tilt-down","Macro","Shallow","Natural","High-key","Golden-hour","Top","Dappled","Golden-ratio","Deep-all","Normal","Looking-room","No","群演","糾結","動作描述","Distance","Enter-R","場景","夜間","陰天","道具","服裝","灰藍冷色/戲服濃艷","","呼吸","","溫馨","L-cut","Wipe","Fast","Build","轉","2","升溫","視覺潛台詞描述","框架元素","中景焦點","活動","危險","陳凱歌","中式留白","Chaotic","Natural lighting"
"E058_S012","58","2","12","2.8","POV","Canted","Dolly-out","Wide 16mm","Rack-focus","Practical","Rembrandt","Warm-3200K","Rim","Harsh","Leading-lines","Layered","Loose","Lead-left","Yes","主角","堅定","動作描述","Camera","Exit-L","場景","夜間","雨天","道具","服裝","灰藍冷色/戲服濃艷","對話內容","風聲","","安靜","Wipe","Iris","Slow","Build","轉","2","升溫","視覺潛台詞描述","引導線","中景焦點","城市景","壓抑","陳凱歌","中式留白","Intimate","High-key lighting"
"E058_S013","58","2","13","3.1","2Shot","High-angle","Truck-R","Normal 35mm","Split-diopter","Mixed","Butterfly","Neutral-5600K","3-point","Soft","Center","Split","Cropped","Lead-right","No","配角","迷茫","動作描述","Off-L","Exit-R","場景","夜間","雪天","道具","服裝","灰藍冷色/戲服濃艷","","水聲","","嘈雜","Iris","Cut","Medium","Build","轉","2","升溫","視覺潛台詞描述","遮擋物","中景焦點","自然景","開闘","陳凱歌","中式留白","Epic","Low-key lighting"
"E058_S014","58","2","14","4.9","3Shot","Bird-eye","Crane-down","Normal 50mm","Deep","Hard-key","Chiaroscuro","Cool-7000K","Front","Dramatic","Dynamic-diagonal","FG-focus","Breathing-room","Center","No","群演","緊張","動作描述","Off-R","Cross","場景","夜間","霧天","道具","服裝","灰藍冷色/戲服濃艷","","人群","","迴響","Cut","Dissolve","Fast","Build","轉","2","升溫","視覺潛台詞描述","無","中景焦點","室內","疏離","陳凱歌","中式留白","Melancholic","Rembrandt lighting"
"E058_S015","58","2","15","4.1","Insert","Oblique","Steadicam","Tele 85mm","Shallow","Soft-key","High-key","Mixed","Side-L","None","Rule-of-thirds","MG-focus","Tight","Off-frame","No","主角","悲傷","動作描述","Down","Turn","場景","夜間","晴天","道具","服裝","灰藍冷色/戲服濃艷","對話內容","機械","","空曠","Dissolve","Fade-in","Slow","Build","轉","2","升溫","視覺潛台詞描述","模糊前景","中景焦點","虛化","溫馨","陳凱歌","中式留白","Tense","Split lighting"
"E058_S016","58","2","16","4.1","Reaction","Low-angle","Vertigo","Tele 135mm","Rack-focus","Natural","Rembrandt","Golden-hour","Side-R","Dappled","Symmetry","BG-focus","Normal","Looking-room","Yes","配角","喜悅","動作描述","Up","Sit","場景","夜間","陰天","道具","服裝","灰藍冷色/戲服濃艷","","腳步聲","","壓抑","Fade-in","Fade-out","Medium","Build","轉","3","升溫","視覺潛台詞描述","框架元素","中景焦點","活動","神秘","陳凱歌","中式留白","Hopeful","Butterfly lighting"
"E058_S017","58","2","17","4.0","ECU","Worm-eye","Static","Macro","Split-diopter","Practical","Butterfly","Warm-3200K","Back","Harsh","Frame-within-frame","Deep-all","Loose","Lead-left","No","群演","憤怒","動作描述","Distance","Stand","場景","夜間","雨天","道具","服裝","灰藍冷色/戲服濃艷","","環境音","","溫馨","Fade-out","Match-cut","Fast","Build","轉","2","升溫","視覺潛台詞描述","引導線","中景焦點","城市景","危險","陳凱歌","中式留白","Desperate","Silhouette lighting"
"E058_S018","58","2","18","2.3","BCU","Eye-level","Pan-R","Wide 16mm","Deep","Mixed","Chiaroscuro","Neutral-5600K","Top","Soft","Golden-ratio","Layered","Cropped","Lead-right","No","主角","恐懼","動作描述","Camera","Static","場景","夜間","雪天","道具","服裝","灰藍冷色/戲服濃艷","對話內容","衣物","","安靜","Match-cut","J-cut","Slow","Tension","轉","2","爆發","視覺潛台詞描述","遮擋物","中景焦點","自然景","壓抑","陳凱歌","中式留白","Serene","Chiaroscuro lighting"
"E058_S019","58","2","19","5.0","CU","Dutch","Tilt-down","Normal 35mm","Shallow","Hard-key","High-key","Cool-7000K","Rim","Dramatic","Leading-lines","Split","Breathing-room","Center","No","配角","希望","動作描述","Off-L","Enter-L","場景","夜間","霧天","道具","服裝","灰藍冷色/戲服濃艷","","呼吸","","嘈雜","J-cut","L-cut","Medium","Tension","轉","3","爆發","視覺潛台詞描述","無","中景焦點","室內","開闘","陳凱歌","中式留白","Chaotic","Natural lighting"
"E058_S020","58","2","20","3.9","MCU","Canted","Dolly-out","Normal 50mm","Rack-focus","Soft-key","Rembrandt","Mixed","3-point","None","Center","FG-focus","Tight","Off-frame","Yes","群演","絕望","動作描述","Off-R","Enter-R","場景","夜間","晴天","道具","服裝","灰藍冷色/戲服濃艷","","風聲","背景配樂","迴響","L-cut","Wipe","Fast","Tension","轉","3","爆發","視覺潛台詞描述","模糊前景","中景焦點","虛化","疏離","陳凱歌","中式留白","Intimate","High-key lighting"
"E058_S021","58","3","21","2.0","MS","High-angle","Truck-R","Tele 85mm","Split-diopter","Natural","Butterfly","Golden-hour","Front","Dappled","Dynamic-diagonal","MG-focus","Normal","Looking-room","No","主角","平靜","動作描述","Down","Exit-L","場景","夜間","陰天","道具","服裝","灰藍冷色/戲服濃艷","對話內容","水聲","","空曠","Wipe","Iris","Slow","Tension","轉","3","爆發","視覺潛台詞描述","框架元素","中景焦點","活動","溫馨","陳凱歌","中式留白","Epic","Low-key lighting"
"E058_S022","58","3","22","3.8","MLS","Bird-eye","Crane-down","Tele 135mm","Deep","Practical","Chiaroscuro","Warm-3200K","Side-L","Harsh","Rule-of-thirds","BG-focus","Loose","Lead-left","No","配角","驚訝","動作描述","Up","Exit-R","場景","夜間","雨天","道具","服裝","灰藍冷色/戲服濃艷","","人群","","壓抑","Iris","Cut","Medium","Tension","轉","3","爆發","視覺潛台詞描述","引導線","中景焦點","城市景","神秘","陳凱歌","中式留白","Melancholic","Rembrandt lighting"
"E058_S023","58","3","23","2.3","LS","Oblique","Steadicam","Macro","Shallow","Mixed","High-key","Neutral-5600K","Side-R","Soft","Symmetry","Deep-all","Cropped","Lead-right","No","群演","糾結","動作描述","Distance","Cross","場景","夜間","雪天","道具","服裝","灰藍冷色/戲服濃艷","","機械","","溫馨","Cut","Dissolve","Fast","Tension","轉","3","爆發","視覺潛台詞描述","遮擋物","中景焦點","自然景","危險","陳凱歌","中式留白","Tense","Split lighting"
"E058_S024","58","3","24","2.1","ELS","Low-angle","Vertigo","Wide 16mm","Rack-focus","Hard-key","Rembrandt","Cool-7000K","Back","Dramatic","Frame-within-frame","Layered","Breathing-room","Center","Yes","主角","堅定","動作描述","Camera","Turn","場景","夜間","霧天","道具","服裝","灰藍冷色/戲服濃艷","對話內容","腳步聲","","安靜","Dissolve","Fade-in","Slow","Tension","轉","3","爆發","視覺潛台詞描述","無","中景焦點","室內","壓抑","陳凱歌","中式留白","Hopeful","Butterfly lighting"
"E058_S025","58","3","25","3.2","XLS","Worm-eye","Static","Normal 35mm","Split-diopter","Soft-key","Butterfly","Mixed","Top","None","Golden-ratio","Split","Tight","Off-frame","No","配角","迷茫","動作描述","Off-L","Sit","場景","夜間","晴天","道具","服裝","灰藍冷色/戲服濃艷","","環境音","","嘈雜","Fade-in","Fade-out","Medium","Tension","轉","3","爆發","視覺潛台詞描述","模糊前景","中景焦點","虛化","開闘","陳凱歌","中式留白","Desperate","Silhouette lighting"
"E058_S026","58","3","26","2.7","OTS","Eye-level","Pan-R","Normal 50mm","Deep","Natural","Chiaroscuro","Golden-hour","Rim","Dappled","Leading-lines","FG-focus","Normal","Looking-room","No","群演","緊張","動作描述","Off-R","Stand","場景","夜間","陰天","道具","服裝","灰藍冷色/戲服濃艷","","衣物","","迴響","Fade-out","Match-cut","Fast","Tension","轉","3","爆發","視覺潛台詞描述","框架元素","中景焦點","活動","疏離","陳凱歌","中式留白","Serene","Chiaroscuro lighting"
"E058_S027","58","3","27","4.8","POV","Dutch","Tilt-down","Tele 85mm","Shallow","Practical","High-key","Warm-3200K","3-point","Harsh","Center","MG-focus","Loose","Lead-left","No","主角","悲傷","動作描述","Down","Static","場景","夜間","雨天","道具","服裝","灰藍冷色/戲服濃艷","對話內容","呼吸","","空曠","Match-cut","J-cut","Slow","Climax","轉","3","回落","視覺潛台詞描述","引導線","中景焦點","城市景","溫馨","陳凱歌","中式留白","Chaotic","Natural lighting"
"E058_S028","58","3","28","3.3","2Shot","Canted","Dolly-out","Tele 135mm","Rack-focus","Mixed","Rembrandt","Neutral-5600K","Front","Soft","Dynamic-diagonal","BG-focus","Cropped","Lead-right","Yes","配角","喜悅","動作描述","Up","Enter-L","場景","夜間","雪天","道具","服裝","灰藍冷色/戲服濃艷","","風聲","","壓抑","J-cut","L-cut","Medium","Climax","轉","4","回落","視覺潛台詞描述","遮擋物","中景焦點","自然景","神秘","陳凱歌","中式留白","Intimate","High-key lighting"
"E058_S029","58","3","29","2.6","3Shot","High-angle","Truck-R","Macro","Split-diopter","Hard-key","Butterfly","Cool-7000K","Side-L","Dramatic","Rule-of-thirds","Deep-all","Breathing-room","Center","No","群演","憤怒","動作描述","Distance","Enter-R","場景","夜間","霧天","道具","服裝","灰藍冷色/戲服濃艷","","水聲","","溫馨","L-cut","Wipe","Fast","Climax","轉","6","回落","視覺潛台詞描述","無","中景焦點","室內","危險","陳凱歌","中式留白","Epic","Low-key lighting"
"E058_S030","58","3","30","4.4","Insert","Bird-eye","Crane-down","Wide 16mm","Deep","Soft-key","Chiaroscuro","Mixed","Side-R","None","Symmetry","Layered","Tight","Off-frame","No","主角","恐懼","動作描述","Camera","Exit-L","場景","夜間","晴天","道具","服裝","灰藍冷色/戲服濃艷","對話內容","人群","背景配樂","安靜","Wipe","Iris","Slow","Climax","轉","6","回落","視覺潛台詞描述","模糊前景","中景焦點","虛化","壓抑","陳凱歌","中式留白","Melancholic","Rembrandt lighting"
"E058_S031","58","4","31","3.1","Reaction","Oblique","Steadicam","Normal 35mm","Shallow","Natural","High-key","Golden-hour","Back","Dappled","Frame-within-frame","Split","Normal","Looking-room","No","配角","希望","動作描述","Off-L","Exit-R","場景","夜間","陰天","道具","服裝","灰藍冷色/戲服濃艷","","機械","高潮配樂","嘈雜","Iris","Cut","Fast","Climax","轉","8","回落","視覺潛台詞描述","框架元素","中景焦點","活動","開闘","陳凱歌","中式留白","Tense","Split lighting"
"E058_S032","58","4","32","3.1","ECU","Low-angle","Vertigo","Normal 50mm","Rack-focus","Practical","Rembrandt","Warm-3200K","Top","Harsh","Golden-ratio","FG-focus","Loose","Lead-left","Yes","群演","絕望","動作描述","Off-R","Cross","場景","夜間","雨天","道具","服裝","灰藍冷色/戲服濃艷","","腳步聲","高潮配樂","迴響","Cut","Dissolve","Fast","Climax","轉","9","回落","視覺潛台詞描述","引導線","中景焦點","城市景","疏離","陳凱歌","中式留白","Hopeful","Butterfly lighting"
"E058_S033","58","4","33","2.1","BCU","Worm-eye","Static","Tele 85mm","Split-diopter","Mixed","Butterfly","Neutral-5600K","Rim","Soft","Leading-lines","MG-focus","Cropped","Lead-right","No","主角","平靜","動作描述","Down","Turn","場景","夜間","雪天","道具","服裝","灰藍冷色/戲服濃艷","對話內容","環境音","高潮配樂","空曠","Dissolve","Fade-in","Fast","Climax","轉","10","回落","視覺潛台詞描述","遮擋物","中景焦點","自然景","溫馨","陳凱歌","中式留白","Desperate","Silhouette lighting"
"E058_S034","58","4","34","4.0","CU","Eye-level","Pan-R","Tele 135mm","Deep","Hard-key","Chiaroscuro","Cool-7000K","3-point","Dramatic","Center","BG-focus","Breathing-room","Center","No","配角","驚訝","動作描述","Up","Sit","場景","夜間","霧天","道具","服裝","灰藍冷色/戲服濃艷","","衣物","高潮配樂","壓抑","Fade-in","Fade-out","Fast","Climax","轉","9","回落","視覺潛台詞描述","無","中景焦點","室內","神秘","陳凱歌","中式留白","Serene","Chiaroscuro lighting"
"E058_S035","58","4","35","2.1","MCU","Dutch","Tilt-down","Macro","Shallow","Soft-key","High-key","Mixed","Front","None","Dynamic-diagonal","Deep-all","Tight","Off-frame","No","群演","糾結","動作描述","Distance","Stand","場景","夜間","晴天","道具","服裝","灰藍冷色/戲服濃艷","","呼吸","高潮配樂","溫馨","Fade-out","Match-cut","Fast","Climax","轉","8","回落","視覺潛台詞描述","模糊前景","中景焦點","虛化","危險","陳凱歌","中式留白","Chaotic","Natural lighting"
"E058_S036","58","4","36","2.4","MS","Canted","Dolly-out","Wide 16mm","Rack-focus","Natural","Rembrandt","Golden-hour","Side-L","Dappled","Rule-of-thirds","Layered","Normal","Looking-room","Yes","主角","堅定","動作描述","Camera","Static","場景","夜間","陰天","道具","服裝","灰藍冷色/戲服濃艷","對話內容","風聲","","安靜","Match-cut","J-cut","Slow","Release","轉","6","餘韻","視覺潛台詞描述","框架元素","中景焦點","活動","壓抑","陳凱歌","中式留白","Intimate","High-key lighting"
"E058_S037","58","4","37","4.1","MLS","High-angle","Truck-R","Normal 35mm","Split-diopter","Practical","Butterfly","Warm-3200K","Side-R","Harsh","Symmetry","Split","Loose","Lead-left","No","配角","迷茫","動作描述","Off-L","Enter-L","場景","夜間","雨天","道具","服裝","灰藍冷色/戲服濃艷","","水聲","","嘈雜","J-cut","L-cut","Medium","Release","轉","6","餘韻","視覺潛台詞描述","引導線","中景焦點","城市景","開闘","陳凱歌","中式留白","Epic","Low-key lighting"
"E058_S038","58","4","38","4.1","LS","Bird-eye","Crane-down","Normal 50mm","Deep","Mixed","Chiaroscuro","Neutral-5600K","Back","Soft","Frame-within-frame","FG-focus","Cropped","Lead-right","No","群演","緊張","動作描述","Off-R","Enter-R","場景","夜間","雪天","道具","服裝","灰藍冷色/戲服濃艷","","人群","","迴響","L-cut","Wipe","Fast","Release","轉","4","餘韻","視覺潛台詞描述","遮擋物","中景焦點","自然景","疏離","陳凱歌","中式留白","Melancholic","Rembrandt lighting"
"E058_S039","58","4","39","2.0","ELS","Oblique","Steadicam","Tele 85mm","Shallow","Hard-key","High-key","Cool-7000K","Top","Dramatic","Golden-ratio","MG-focus","Breathing-room","Center","No","主角","悲傷","動作描述","Down","Exit-L","場景","夜間","霧天","道具","服裝","灰藍冷色/戲服濃艷","對話內容","機械","","空曠","Wipe","Iris","Slow","Release","轉","4","餘韻","視覺潛台詞描述","無","中景焦點","室內","溫馨","陳凱歌","中式留白","Tense","Split lighting"
"E058_S040","58","4","40","3.5","XLS","Low-angle","Vertigo","Tele 135mm","Rack-focus","Soft-key","Rembrandt","Mixed","Rim","None","Leading-lines","BG-focus","Tight","Off-frame","Yes","配角","喜悅","動作描述","Up","Exit-R","場景","夜間","晴天","道具","服裝","灰藍冷色/戲服濃艷","","腳步聲","背景配樂","壓抑","Iris","Cut","Medium","Release","轉","4","餘韻","視覺潛台詞描述","模糊前景","中景焦點","虛化","神秘","陳凱歌","中式留白","Hopeful","Butterfly lighting"
"E058_S041","58","5","41","5.0","OTS","Worm-eye","Static","Macro","Split-diopter","Natural","Butterfly","Golden-hour","3-point","Dappled","Center","Deep-all","Normal","Looking-room","No","群演","憤怒","動作描述","Distance","Cross","場景","夜間","陰天","道具","服裝","灰藍冷色/戲服濃艷","","環境音","","溫馨","Cut","Dissolve","Fast","Release","轉","4","餘韻","視覺潛台詞描述","框架元素","中景焦點","活動","危險","陳凱歌","中式留白","Desperate","Silhouette lighting"
"E058_S042","58","5","42","3.0","POV","Eye-level","Pan-R","Wide 16mm","Deep","Practical","Chiaroscuro","Warm-3200K","Front","Harsh","Dynamic-diagonal","Layered","Loose","Lead-left","No","主角","恐懼","動作描述","Camera","Turn","場景","夜間","雨天","道具","服裝","灰藍冷色/戲服濃艷","對話內容","衣物","","安靜","Dissolve","Fade-in","Slow","Release","轉","4","餘韻","視覺潛台詞描述","引導線","中景焦點","城市景","壓抑","陳凱歌","中式留白","Serene","Chiaroscuro lighting"
"E058_S043","58","5","43","3.3","2Shot","Dutch","Tilt-down","Normal 35mm","Shallow","Mixed","High-key","Neutral-5600K","Side-L","Soft","Rule-of-thirds","Split","Cropped","Lead-right","No","配角","希望","動作描述","Off-L","Sit","場景","夜間","雪天","道具","服裝","灰藍冷色/戲服濃艷","","呼吸","","嘈雜","Fade-in","Fade-out","Medium","Release","轉","4","餘韻","視覺潛台詞描述","遮擋物","中景焦點","自然景","開闘","陳凱歌","中式留白","Chaotic","Natural lighting"
"E058_S044","58","5","44","3.5","3Shot","Canted","Dolly-out","Normal 50mm","Rack-focus","Hard-key","Rembrandt","Cool-7000K","Side-R","Dramatic","Symmetry","FG-focus","Breathing-room","Center","Yes","群演","絕望","動作描述","Off-R","Stand","場景","夜間","霧天","道具","服裝","灰藍冷色/戲服濃艷","","風聲","","迴響","Fade-out","Match-cut","Fast","Release","轉","4","餘韻","視覺潛台詞描述","無","中景焦點","室內","疏離","陳凱歌","中式留白","Intimate","High-key lighting"
"E058_S045","58","5","45","3.8","Insert","High-angle","Truck-R","Tele 85mm","Split-diopter","Soft-key","Butterfly","Mixed","Back","None","Frame-within-frame","MG-focus","Tight","Off-frame","No","主角","平靜","動作描述","Down","Static","場景","夜間","晴天","道具","服裝","灰藍冷色/戲服濃艷","對話內容","水聲","","空曠","Match-cut","J-cut","Slow","Release","轉","4","餘韻","視覺潛台詞描述","模糊前景","中景焦點","虛化","溫馨","陳凱歌","中式留白","Epic","Low-key lighting"
"E059_S001","59","1","1","4.5","ECU","Canted","Tilt-up","Normal 35mm","Deep","Mixed","Silhouette","Warm-3200K","Side-L","Harsh","Golden-ratio","FG-focus","Normal","Lead-left","No","配角","緊張","動作描述","Off-L","Enter-L","場景","深夜","陰天","道具","服裝","灰藍冷色/戲服濃艷","","環境音","","嘈雜","L-cut","Wipe","Medium","Setup","轉","1","鋪墊","視覺潛台詞描述","框架元素","中景焦點","城市景","開闘","陳凱歌","中式留白","Serene","Natural lighting"
"E059_S002","59","1","2","3.9","BCU","High-angle","Dolly-in","Normal 50mm","Shallow","Hard-key","Natural","Neutral-5600K","Side-R","Soft","Leading-lines","MG-focus","Loose","Lead-right","No","群演","悲傷","動作描述","Off-R","Enter-R","場景","深夜","雨天","道具","服裝","灰藍冷色/戲服濃艷","","衣物","","迴響","Wipe","Iris","Fast","Setup","轉","1","鋪墊","視覺潛台詞描述","引導線","中景焦點","自然景","疏離","陳凱歌","中式留白","Chaotic","High-key lighting"
"E059_S003","59","1","3","3.4","CU","Bird-eye","Truck-L","Tele 85mm","Rack-focus","Soft-key","Low-key","Cool-7000K","Back","Dramatic","Center","BG-focus","Cropped","Center","No","主角","喜悅","動作描述","Down","Exit-L","場景","深夜","雪天","道具","服裝","灰藍冷色/戲服濃艷","對話內容","呼吸","","空曠","Iris","Cut","Slow","Setup","轉","2","鋪墊","視覺潛台詞描述","遮擋物","中景焦點","室內","溫馨","陳凱歌","中式留白","Intimate","Low-key lighting"
"E059_S004","59","1","4","2.2","MCU","Oblique","Crane-up","Tele 135mm","Split-diopter","Natural","Split","Mixed","Top","None","Dynamic-diagonal","Deep-all","Breathing-room","Off-frame","Yes","配角","憤怒","動作描述","Up","Exit-R","場景","深夜","霧天","道具","服裝","灰藍冷色/戲服濃艷","","風聲","","壓抑","Cut","Dissolve","Medium","Setup","轉","1","鋪墊","視覺潛台詞描述","無","中景焦點","虛化","神秘","陳凱歌","中式留白","Epic","Rembrandt lighting"
"E059_S005","59","1","5","3.4","MS","Low-angle","Handheld","Macro","Deep","Practical","Silhouette","Golden-hour","Rim","Dappled","Rule-of-thirds","Layered","Tight","Looking-room","No","群演","恐懼","動作描述","Distance","Cross","場景","深夜","晴天","道具","服裝","灰藍冷色/戲服濃艷","","水聲","","溫馨","Dissolve","Fade-in","Fast","Setup","轉","2","鋪墊","視覺潛台詞描述","模糊前景","中景焦點","活動","危險","陳凱歌","中式留白","Melancholic","Split lighting"
"E059_S006","59","1","6","4.8","MLS","Worm-eye","Drone-arc","Wide 16mm","Shallow","Mixed","Natural","Warm-3200K","3-point","Harsh","Symmetry","Split","Normal","Lead-left","No","主角","希望","動作描述","Camera","Turn","場景","深夜","陰天","道具","服裝","灰藍冷色/戲服濃艷","對話內容","人群","","安靜","Fade-in","Fade-out","Slow","Setup","轉","1","鋪墊","視覺潛台詞描述","框架元素","中景焦點","城市景","壓抑","陳凱歌","中式留白","Tense","Butterfly lighting"
"E059_S007","59","1","7","3.9","LS","Eye-level","Whip-pan","Normal 35mm","Rack-focus","Hard-key","Low-key","Neutral-5600K","Front","Soft","Frame-within-frame","FG-focus","Loose","Lead-right","No","配角","絕望","動作描述","Off-L","Sit","場景","深夜","雨天","道具","服裝","灰藍冷色/戲服濃艷","","機械","","嘈雜","Fade-out","Match-cut","Medium","Setup","轉","2","鋪墊","視覺潛台詞描述","引導線","中景焦點","自然景","開闘","陳凱歌","中式留白","Hopeful","Silhouette lighting"
"E059_S008","59","1","8","4.5","ELS","Dutch","Pan-L","Normal 50mm","Split-diopter","Soft-key","Split","Cool-7000K","Side-L","Dramatic","Golden-ratio","MG-focus","Cropped","Center","Yes","群演","平靜","動作描述","Off-R","Stand","場景","深夜","雪天","道具","服裝","灰藍冷色/戲服濃艷","","腳步聲","","迴響","Match-cut","J-cut","Fast","Setup","轉","1","鋪墊","視覺潛台詞描述","遮擋物","中景焦點","室內","疏離","陳凱歌","中式留白","Desperate","Chiaroscuro lighting"
"E059_S009","59","1","9","2.3","XLS","Canted","Tilt-up","Tele 85mm","Deep","Natural","Silhouette","Mixed","Side-R","None","Leading-lines","BG-focus","Breathing-room","Off-frame","No","主角","驚訝","動作描述","Down","Static","場景","深夜","霧天","道具","服裝","灰藍冷色/戲服濃艷","對話內容","環境音","","空曠","J-cut","L-cut","Slow","Build","轉","1","升溫","視覺潛台詞描述","無","中景焦點","虛化","溫馨","陳凱歌","中式留白","Serene","Natural lighting"
"E059_S010","59","1","10","2.9","OTS","High-angle","Dolly-in","Tele 135mm","Shallow","Practical","Natural","Golden-hour","Back","Dappled","Center","Deep-all","Tight","Looking-room","No","配角","糾結","動作描述","Up","Enter-L","場景","深夜","晴天","道具","服裝","灰藍冷色/戲服濃艷","","衣物","背景配樂","壓抑","L-cut","Wipe","Medium","Build","轉","3","升溫","視覺潛台詞描述","模糊前景","中景焦點","活動","神秘","陳凱歌","中式留白","Chaotic","High-key lighting"
"E059_S011","59","2","11","4.8","POV","Bird-eye","Truck-L","Macro","Rack-focus","Mixed","Low-key","Warm-3200K","Top","Harsh","Dynamic-diagonal","Layered","Normal","Lead-left","No","群演","堅定","動作描述","Distance","Enter-R","場景","深夜","陰天","道具","服裝","灰藍冷色/戲服濃艷","","呼吸","","溫馨","Wipe","Iris","Fast","Build","轉","2","升溫","視覺潛台詞描述","框架元素","中景焦點","城市景","危險","陳凱歌","中式留白","Intimate","Low-key lighting"
"E059_S012","59","2","12","4.8","2Shot","Oblique","Crane-up","Wide 16mm","Split-diopter","Hard-key","Split","Neutral-5600K","Rim","Soft","Rule-of-thirds","Split","Loose","Lead-right","Yes","主角","迷茫","動作描述","Camera","Exit-L","場景","深夜","雨天","道具","服裝","灰藍冷色/戲服濃艷","對話內容","風聲","","安靜","Iris","Cut","Slow","Build","轉","3","升溫","視覺潛台詞描述","引導線","中景焦點","自然景","壓抑","陳凱歌","中式留白","Epic","Rembrandt lighting"
"E059_S013","59","2","13","2.4","3Shot","Low-angle","Handheld","Normal 35mm","Deep","Soft-key","Silhouette","Cool-7000K","3-point","Dramatic","Symmetry","FG-focus","Cropped","Center","No","配角","緊張","動作描述","Off-L","Exit-R","場景","深夜","雪天","道具","服裝","灰藍冷色/戲服濃艷","","水聲","","嘈雜","Cut","Dissolve","Medium","Build","轉","3","升溫","視覺潛台詞描述","遮擋物","中景焦點","室內","開闘","陳凱歌","中式留白","Melancholic","Split lighting"
"E059_S014","59","2","14","3.1","Insert","Worm-eye","Drone-arc","Normal 50mm","Shallow","Natural","Natural","Mixed","Front","None","Frame-within-frame","MG-focus","Breathing-room","Off-frame","No","群演","悲傷","動作描述","Off-R","Cross","場景","深夜","霧天","道具","服裝","灰藍冷色/戲服濃艷","","人群","","迴響","Dissolve","Fade-in","Fast","Build","轉","3","升溫","視覺潛台詞描述","無","中景焦點","虛化","疏離","陳凱歌","中式留白","Tense","Butterfly lighting"
"E059_S015","59","2","15","4.4","Reaction","Eye-level","Whip-pan","Tele 85mm","Rack-focus","Practical","Low-key","Golden-hour","Side-L","Dappled","Golden-ratio","BG-focus","Tight","Looking-room","No","主角","喜悅","動作描述","Down","Turn","場景","深夜","晴天","道具","服裝","灰藍冷色/戲服濃艷","對話內容","機械","","空曠","Fade-in","Fade-out","Slow","Build","轉","3","升溫","視覺潛台詞描述","模糊前景","中景焦點","活動","溫馨","陳凱歌","中式留白","Hopeful","Silhouette lighting"
"E059_S016","59","2","16","3.2","ECU","Dutch","Pan-L","Tele 135mm","Split-diopter","Mixed","Split","Warm-3200K","Side-R","Harsh","Leading-lines","Deep-all","Normal","Lead-left","Yes","配角","憤怒","動作描述","Up","Sit","場景","深夜","陰天","道具","服裝","灰藍冷色/戲服濃艷","","腳步聲","","壓抑","Fade-out","Match-cut","Medium","Build","轉","2","升溫","視覺潛台詞描述","框架元素","中景焦點","城市景","神秘","陳凱歌","中式留白","Desperate","Chiaroscuro lighting"
"E059_S017","59","2","17","2.3","BCU","Canted","Tilt-up","Macro","Deep","Hard-key","Silhouette","Neutral-5600K","Back","Soft","Center","Layered","Loose","Lead-right","No","群演","恐懼","動作描述","Distance","Stand","場景","深夜","雨天","道具","服裝","灰藍冷色/戲服濃艷","","環境音","","溫馨","Match-cut","J-cut","Fast","Build","轉","2","升溫","視覺潛台詞描述","引導線","中景焦點","自然景","危險","陳凱歌","中式留白","Serene","Natural lighting"
"E059_S018","59","2","18","2.8","CU","High-angle","Dolly-in","Wide 16mm","Shallow","Soft-key","Natural","Cool-7000K","Top","Dramatic","Dynamic-diagonal","Split","Cropped","Center","No","主角","希望","動作描述","Camera","Static","場景","深夜","雪天","道具","服裝","灰藍冷色/戲服濃艷","對話內容","衣物","","安靜","J-cut","L-cut","Slow","Tension","轉","2","爆發","視覺潛台詞描述","遮擋物","中景焦點","室內","壓抑","陳凱歌","中式留白","Chaotic","High-key lighting"
"E059_S019","59","2","19","2.0","MCU","Bird-eye","Truck-L","Normal 35mm","Rack-focus","Natural","Low-key","Mixed","Rim","None","Rule-of-thirds","FG-focus","Breathing-room","Off-frame","No","配角","絕望","動作描述","Off-L","Enter-L","場景","深夜","霧天","道具","服裝","灰藍冷色/戲服濃艷","","呼吸","","嘈雜","L-cut","Wipe","Medium","Tension","轉","3","爆發","視覺潛台詞描述","無","中景焦點","虛化","開闘","陳凱歌","中式留白","Intimate","Low-key lighting"
"E059_S020","59","2","20","3.4","MS","Oblique","Crane-up","Normal 50mm","Split-diopter","Practical","Split","Golden-hour","3-point","Dappled","Symmetry","MG-focus","Tight","Looking-room","Yes","群演","平靜","動作描述","Off-R","Enter-R","場景","深夜","晴天","道具","服裝","灰藍冷色/戲服濃艷","","風聲","背景配樂","迴響","Wipe","Iris","Fast","Tension","轉","3","爆發","視覺潛台詞描述","模糊前景","中景焦點","活動","疏離","陳凱歌","中式留白","Epic","Rembrandt lighting"
